1.154619688508012887e-02,7.246121759921532283e-03,0.000000000000000000e+00,-1.206544578160837711e+00,1.027546112035577863e+01,0.000000000000000000e+00
1.164541912350400103e-02,7.358290444034147962e-03,0.000000000000000000e+00,-1.302910090781886021e+00,1.026668120936583861e+01,0.000000000000000000e+00
1.174452256461508068e-02,7.471386280298198714e-03,0.000000000000000000e+00,-1.399161399155326890e+00,1.025700121642881868e+01,0.000000000000000000e+00
1.184349861138437460e-02,7.585407582277184542e-03,0.000000000000000000e+00,-1.495290154686990114e+00,1.024642276298220622e+01,0.000000000000000000e+00
1.194233869269226492e-02,7.700352585460950271e-03,0.000000000000000000e+00,-1.591288033653546874e+00,1.023494754633282078e+01,0.000000000000000000e+00
1.204103426399793196e-02,7.816219447686378538e-03,0.000000000000000000e+00,-1.687146737854504419e+00,1.022257733925340162e+01,0.000000000000000000e+00
1.213957680800174105e-02,7.933006249562798637e-03,0.000000000000000000e+00,-1.782857995257463912e+00,1.020931398957457148e+01,0.000000000000000000e+00
1.223795783530060369e-02,8.050710994901986300e-03,0.000000000000000000e+00,-1.878413560636637447e+00,1.019515941977227591e+01,0.000000000000000000e+00
1.233616888503630618e-02,8.169331611152649483e-03,0.000000000000000000e+00,-1.973805216204617352e+00,1.018011562655081725e+01,0.000000000000000000e+00
1.243420152553679700e-02,8.288865949839276104e-03,0.000000000000000000e+00,-2.069024772237398224e+00,1.016418468042159340e+01,0.000000000000000000e+00
1.253204735495044506e-02,8.409311787005232727e-03,0.000000000000000000e+00,-2.164064067692645477e+00,1.014736872527765144e+01,0.000000000000000000e+00
1.262969800187326540e-02,8.530666823660004033e-03,0.000000000000000000e+00,-2.258914970821216173e+00,1.012966997796415747e+01,0.000000000000000000e+00
1.272714512596910888e-02,8.652928686230458577e-03,0.000000000000000000e+00,-2.353569379771930592e+00,1.011109072784490159e+01,0.000000000000000000e+00
1.282438041858283487e-02,8.776094927016028086e-03,0.000000000000000000e+00,-2.448019223189599636e+00,1.009163333636493221e+01,0.000000000000000000e+00
1.292139560334645831e-02,8.900163024647697943e-03,0.000000000000000000e+00,-2.542256460806313179e+00,1.007130023660944040e+01,0.000000000000000000e+00
1.301818243677830243e-02,9.025130384550687432e-03,0.000000000000000000e+00,-2.636273084025995583e+00,1.005009393285897801e+01,0.000000000000000000e+00
1.311473270887513615e-02,9.150994339410726056e-03,0.000000000000000000e+00,-2.730061116502239482e+00,1.002801700014113173e+01,0.000000000000000000e+00
1.321103824369733795e-02,9.277752149643809718e-03,0.000000000000000000e+00,-2.823612614709423152e+00,1.000507208377874946e+01,0.000000000000000000e+00
1.330709089994708098e-02,9.405401003869332671e-03,0.000000000000000000e+00,-2.916919668507127028e+00,9.981261898934818078e+00,0.000000000000000000e+00
1.340288257153955838e-02,9.533938019386503301e-03,0.000000000000000000e+00,-3.009974401697859125e+00,9.956589230154090586e+00,0.000000000000000000e+00
